state,district,month,risk_score,age_verification_decision,disaster_alert,kendra_action
Andhra Pradesh,vizianagaram,12,0.0042082765,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Andhra Pradesh,wanaparthy,9,0.047220483,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Andhra Pradesh,wanaparthy,10,0.006174874,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Andhra Pradesh,wanaparthy,11,0.00070304354,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Andhra Pradesh,wanaparthy,12,0.0055074007,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Andhra Pradesh,warangal,9,0.00504433,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Andhra Pradesh,warangal,10,0.012818656,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Andhra Pradesh,warangal,11,0.00081528095,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Andhra Pradesh,warangal,12,0.038279813,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Andhra Pradesh,warangal rural,9,0.0061699073,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Andhra Pradesh,warangal rural,10,0.0144139435,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Andhra Pradesh,warangal rural,11,0.9640713,DEFER_VERIFICATION,NORMAL,CHILD_UPDATE_CAMPS
Andhra Pradesh,warangal rural,12,0.0011597372,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Andhra Pradesh,warangal urban,9,0.0023606678,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Andhra Pradesh,west godavari,9,0.0015722046,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Andhra Pradesh,west godavari,10,0.0036526984,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Andhra Pradesh,west godavari,11,0.9761736,DEFER_VERIFICATION,NORMAL,INCREASE_ADULT_CAPACITY
Andhra Pradesh,west godavari,12,0.04342439,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Andhra Pradesh,y s r,10,0.0008076525,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Andhra Pradesh,yadadri,9,0.27164945,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Andhra Pradesh,yadadri,10,0.0002330445,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Andhra Pradesh,yadadri,11,0.30003068,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Andhra Pradesh,yadadri,12,0.00016083465,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Arunachal Pradesh,anjaw,9,0.00056015654,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Arunachal Pradesh,anjaw,10,0.005019121,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Arunachal Pradesh,anjaw,11,0.18475695,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Arunachal Pradesh,anjaw,12,0.043779634,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Arunachal Pradesh,changlang,9,0.0040100724,AGE_VERIFIED_18_PLUS,WATCH,NORMAL_OPERATIONS
Arunachal Pradesh,changlang,10,0.0010919367,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Arunachal Pradesh,changlang,11,0.0011929964,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Arunachal Pradesh,changlang,12,0.002394766,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Arunachal Pradesh,dibang valley,9,0.0010825188,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Arunachal Pradesh,dibang valley,10,0.0004753153,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Arunachal Pradesh,dibang valley,11,0.039822053,AGE_NOT_VERIFIED,WATCH,NORMAL_OPERATIONS
Arunachal Pradesh,dibang valley,12,0.004246125,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Arunachal Pradesh,east kameng,9,0.0029253685,AGE_NOT_VERIFIED,WATCH,NORMAL_OPERATIONS
Arunachal Pradesh,east kameng,10,0.0031051727,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Arunachal Pradesh,east kameng,11,0.09974655,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Arunachal Pradesh,east kameng,12,0.000900363,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Arunachal Pradesh,east siang,9,0.0013235305,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Arunachal Pradesh,east siang,10,0.009503772,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Arunachal Pradesh,east siang,11,0.6816255,AGE_VERIFIED_18_PLUS,NORMAL,DEPLOY_MOBILE_UNIT
Arunachal Pradesh,east siang,12,0.0007016042,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Arunachal Pradesh,kamle,9,0.013660143,AGE_NOT_VERIFIED,WATCH,NORMAL_OPERATIONS
Arunachal Pradesh,kamle,10,0.0012726343,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Arunachal Pradesh,kamle,11,0.010165828,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Arunachal Pradesh,kamle,12,0.004452793,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Arunachal Pradesh,kra daadi,9,0.0017603901,AGE_NOT_VERIFIED,WATCH,NORMAL_OPERATIONS
Arunachal Pradesh,kra daadi,10,0.00057973654,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Arunachal Pradesh,kra daadi,11,0.009873234,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Arunachal Pradesh,kra daadi,12,0.00041626146,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Arunachal Pradesh,lohit,9,0.11686288,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Arunachal Pradesh,lohit,10,0.00034770893,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Arunachal Pradesh,lohit,11,0.06908116,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Arunachal Pradesh,lohit,12,0.00080385874,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Arunachal Pradesh,longding,7,0.57938904,AGE_VERIFIED_18_PLUS,NORMAL,OFF_PEAK_ADVISORY
Arunachal Pradesh,longding,9,0.012620885,AGE_NOT_VERIFIED,WATCH,NORMAL_OPERATIONS
Arunachal Pradesh,longding,10,0.03991027,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Arunachal Pradesh,longding,11,0.0016963813,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Arunachal Pradesh,longding,12,0.0010554504,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Arunachal Pradesh,lower dibang valley,9,0.0020705136,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Arunachal Pradesh,lower dibang valley,10,0.27191907,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Arunachal Pradesh,lower dibang valley,11,0.032820642,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Arunachal Pradesh,lower dibang valley,12,0.0041143447,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Arunachal Pradesh,lower siang,9,0.25224945,AGE_NOT_VERIFIED,WATCH,NORMAL_OPERATIONS
Arunachal Pradesh,lower siang,10,0.046878673,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Arunachal Pradesh,lower siang,11,0.047312304,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Arunachal Pradesh,lower siang,12,0.018650537,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Arunachal Pradesh,lower subansiri,9,0.0049456153,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Arunachal Pradesh,lower subansiri,10,0.014866192,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Arunachal Pradesh,lower subansiri,11,0.010038338,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Arunachal Pradesh,lower subansiri,12,0.0006129754,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Arunachal Pradesh,namsai,9,0.06877196,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Arunachal Pradesh,namsai,10,0.006895529,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Arunachal Pradesh,namsai,11,0.0010072327,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Arunachal Pradesh,namsai,12,0.00026268,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Arunachal Pradesh,papum pare,9,0.4704586,AGE_NOT_VERIFIED,NORMAL,OFF_PEAK_ADVISORY
Arunachal Pradesh,papum pare,10,0.015807906,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Arunachal Pradesh,papum pare,11,0.00057606876,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Arunachal Pradesh,papum pare,12,0.03642624,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Arunachal Pradesh,shi yomi,9,0.02254884,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Arunachal Pradesh,shi yomi,10,0.0015695214,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Arunachal Pradesh,shi yomi,11,0.19275059,AGE_VERIFIED_18_PLUS,WATCH,NORMAL_OPERATIONS
Arunachal Pradesh,shi yomi,12,0.021261632,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Arunachal Pradesh,tawang,9,0.07989059,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Arunachal Pradesh,tawang,10,0.0008365234,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Arunachal Pradesh,tawang,11,0.00025716724,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Arunachal Pradesh,tawang,12,0.0017907557,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Arunachal Pradesh,tirap,9,0.0074714813,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Arunachal Pradesh,tirap,10,0.01498803,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Arunachal Pradesh,tirap,11,0.012743899,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Arunachal Pradesh,tirap,12,0.08194401,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Arunachal Pradesh,upper siang,9,0.00094367366,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Arunachal Pradesh,upper siang,10,0.8863769,DEFER_VERIFICATION,NORMAL,INCREASE_ADULT_CAPACITY
Arunachal Pradesh,upper siang,11,0.00052245735,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Arunachal Pradesh,upper siang,12,0.039629783,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Arunachal Pradesh,upper subansiri,9,0.0017107168,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Arunachal Pradesh,upper subansiri,10,0.05014183,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Arunachal Pradesh,upper subansiri,11,0.318869,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Arunachal Pradesh,upper subansiri,12,0.31521302,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Arunachal Pradesh,west kameng,7,0.006182888,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Arunachal Pradesh,west kameng,9,0.0031126433,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Arunachal Pradesh,west kameng,10,0.97261107,DEFER_VERIFICATION,NORMAL,INCREASE_ADULT_CAPACITY
Arunachal Pradesh,west kameng,11,0.13341899,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Arunachal Pradesh,west kameng,12,0.0055010244,AGE_NOT_VERIFIED,WATCH,NORMAL_OPERATIONS
Arunachal Pradesh,west siang,9,0.006507953,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Arunachal Pradesh,west siang,10,0.019363303,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Arunachal Pradesh,west siang,11,0.0033426369,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Arunachal Pradesh,west siang,12,0.02352979,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Assam,baksa,4,0.15087208,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,baksa,5,0.0008726032,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,baksa,6,0.0012134636,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,baksa,7,0.008843663,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,baksa,9,0.0007701027,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Assam,baksa,10,0.005457292,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,baksa,11,0.002500117,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,baksa,12,0.00050304085,AGE_VERIFIED_18_PLUS,WATCH,NORMAL_OPERATIONS
Assam,barpeta,4,0.0028414542,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,barpeta,5,0.001126831,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,barpeta,6,0.0052078683,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,barpeta,7,0.04392048,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,barpeta,9,0.11781744,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,barpeta,10,0.0024920364,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,barpeta,11,0.010163175,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,barpeta,12,0.0060076974,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,biswanath,4,0.012920327,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,biswanath,9,0.0005098556,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,biswanath,10,0.009797033,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,biswanath,11,0.00057696964,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,biswanath,12,0.0031073834,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,bongaigaon,3,0.85084087,DEFER_VERIFICATION,NORMAL,INCREASE_ADULT_CAPACITY
Assam,bongaigaon,4,0.6297514,AGE_VERIFIED_18_PLUS,NORMAL,DEPLOY_MOBILE_UNIT
Assam,bongaigaon,5,0.24879049,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,bongaigaon,9,0.005905728,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,bongaigaon,10,0.0012138747,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,bongaigaon,11,0.00022297117,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,bongaigaon,12,0.0016800697,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,cachar,4,0.0035274774,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,cachar,6,0.009205342,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,cachar,7,0.00047126578,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,cachar,9,0.003078737,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,cachar,10,0.0020014865,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,cachar,11,0.0022792146,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,cachar,12,0.004155139,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,charaideo,4,0.0052772444,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,charaideo,5,0.0023364637,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,charaideo,9,0.0005880937,AGE_VERIFIED_18_PLUS,WATCH,NORMAL_OPERATIONS
Assam,charaideo,10,0.0006341297,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,charaideo,11,0.00074291974,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,charaideo,12,0.0037149661,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,chirang,3,0.006561858,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,chirang,4,0.001511438,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,chirang,7,0.002847171,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,chirang,9,0.0017736896,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,chirang,10,0.00015743251,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,chirang,11,0.00080723315,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,chirang,12,0.3354698,AGE_VERIFIED_18_PLUS,WATCH,NORMAL_OPERATIONS
Assam,darrang,4,0.051081736,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,darrang,5,0.07930119,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,darrang,6,0.0054391595,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,darrang,7,0.2864717,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,darrang,9,0.0034781331,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,darrang,10,0.033225566,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,darrang,11,0.007462914,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,darrang,12,0.16831633,AGE_VERIFIED_18_PLUS,WATCH,NORMAL_OPERATIONS
Assam,dhemaji,3,0.0028061834,AGE_VERIFIED_18_PLUS,WATCH,NORMAL_OPERATIONS
Assam,dhemaji,4,0.006448274,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,dhemaji,5,0.009569405,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,dhemaji,6,0.00060528284,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,dhemaji,7,0.0053063426,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,dhemaji,9,0.95709705,DEFER_VERIFICATION,NORMAL,INCREASE_ADULT_CAPACITY
Assam,dhemaji,10,0.8321589,AGE_VERIFIED_18_PLUS,NORMAL,DEPLOY_MOBILE_UNIT
Assam,dhemaji,11,0.0014431531,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,dhemaji,12,0.005418994,AGE_VERIFIED_18_PLUS,WATCH,NORMAL_OPERATIONS
Assam,dhubri,3,0.047240086,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,dhubri,4,0.010946822,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,dhubri,6,0.007893146,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,dhubri,7,0.001319531,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,dhubri,9,0.38474226,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,dhubri,10,0.009306653,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,dhubri,11,0.00804724,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,dhubri,12,0.00020260295,AGE_VERIFIED_18_PLUS,WATCH,NORMAL_OPERATIONS
Assam,dibrugarh,3,0.0007715142,AGE_VERIFIED_18_PLUS,WATCH,NORMAL_OPERATIONS
Assam,dibrugarh,4,0.00054356677,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,dibrugarh,5,0.0037080385,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,dibrugarh,6,0.0027265484,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,dibrugarh,7,0.8257409,AGE_VERIFIED_18_PLUS,NORMAL,DEPLOY_MOBILE_UNIT
Assam,dibrugarh,9,0.0049954657,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,dibrugarh,10,0.028090082,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,dibrugarh,11,0.07111653,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,dibrugarh,12,0.009346085,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,goalpara,3,0.00049315096,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,goalpara,4,0.018562416,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,goalpara,5,0.15848213,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,goalpara,7,0.15124522,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,goalpara,9,0.006732711,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,goalpara,10,0.009972741,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,goalpara,11,0.013015669,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,goalpara,12,0.00093216426,AGE_VERIFIED_18_PLUS,WATCH,NORMAL_OPERATIONS
Assam,golaghat,4,0.97470164,DEFER_VERIFICATION,NORMAL,CHILD_UPDATE_CAMPS
Assam,golaghat,5,0.0041474802,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,golaghat,6,0.012563008,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,golaghat,7,0.0059648533,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,golaghat,9,0.0069734803,AGE_VERIFIED_18_PLUS,WATCH,NORMAL_OPERATIONS
Assam,golaghat,10,0.13484591,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,golaghat,11,0.00025913652,AGE_VERIFIED_18_PLUS,WATCH,NORMAL_OPERATIONS
Assam,golaghat,12,0.052138582,AGE_VERIFIED_18_PLUS,WATCH,NORMAL_OPERATIONS
Assam,hailakandi,4,0.016479107,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,hailakandi,7,0.008482231,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,hailakandi,9,0.0024954218,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,hailakandi,10,0.16676424,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,hailakandi,11,0.18441968,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,hailakandi,12,0.0025645532,AGE_VERIFIED_18_PLUS,WATCH,NORMAL_OPERATIONS
Assam,hojai,3,0.00025256618,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,hojai,4,0.0009666774,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,hojai,6,0.030479018,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,hojai,7,0.0030450486,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,hojai,9,0.00013646859,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,hojai,10,0.007686997,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,hojai,11,0.0035062898,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,hojai,12,0.039247125,AGE_VERIFIED_18_PLUS,WATCH,NORMAL_OPERATIONS
Assam,jorhat,4,0.00062170264,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,jorhat,5,0.006330017,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,jorhat,6,0.007842157,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,jorhat,7,0.002083048,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,jorhat,9,0.014963179,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,jorhat,10,0.0030529846,AGE_VERIFIED_18_PLUS,WATCH,NORMAL_OPERATIONS
Assam,jorhat,11,0.044120245,AGE_VERIFIED_18_PLUS,WATCH,NORMAL_OPERATIONS
Assam,jorhat,12,0.001079864,AGE_VERIFIED_18_PLUS,WATCH,NORMAL_OPERATIONS
Assam,kamrup,3,0.00604472,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,kamrup,4,0.0111579215,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,kamrup,5,0.0005576616,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,kamrup,6,0.0008473235,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,kamrup,7,0.012464494,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,kamrup,9,0.9354799,DEFER_VERIFICATION,NORMAL,INCREASE_ADULT_CAPACITY
Assam,kamrup,10,0.0077770846,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,kamrup,11,0.0014839676,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,kamrup,12,0.002055562,AGE_VERIFIED_18_PLUS,WATCH,NORMAL_OPERATIONS
Assam,kamrup metro,4,0.007250353,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,kamrup metro,5,0.0053487504,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,kamrup metro,6,0.0073890327,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Assam,kamrup metro,7,0.0001534674,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
